codigo_ocorrencia;ocorrencia_classificacao;ocorrencia_tipo;ocorrencia_tipo_categoria;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;investigacao_status
201705112117069;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;NOVA IGUAÇU;RJ;BRASIL;FINALIZADA
201901141204402;ACIDENTE;IMC NÃO INTENCIONAL;IMC NÃO INTENCIONAL;CASCAVEL;CE;BRASIL;ATIVA
201503237149967;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;DIAMANTINO;MT;BRASIL;FINALIZADA
201106052290823;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;DIAMANTINO;MT;BRASIL;ATIVA
201101277880363;INCIDENTE GRAVE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;PAUINI;AM;BRASIL;FINALIZADA
201509305148298;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PAUINI;AM;BRASIL;FINALIZADA
201810291451511;ACIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;PAUINI;AM;BRASIL;ATIVA
201208228891298;ACIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;PAUINI;AM;BRASIL;FINALIZADA
201503282991896;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ARAGUARI;MG;BRASIL;FINALIZADA
201302166262671;ACIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;ARAGUARI;MG;BRASIL;FINALIZADA
200902198630783;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAMAQUÃ;RS;BRASIL;FINALIZADA
201901301607339;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMAQUÃ;RS;BRASIL;FINALIZADA
201205168465181;INCIDENTE GRAVE;COM HÉLICE;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PRESIDENTE FIGUEIREDO;AM;BRASIL;FINALIZADA
201505206621247;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CAMBARÁ;PR;BRASIL;FINALIZADA
201203067947413;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ELISEU MARTINS;PI;BRASIL;FINALIZADA
201707101953196;INCIDENTE;POUSO EM LOCAL NÃO PREVISTO;OUTROS;COROATÁ;MA;BRASIL;FINALIZADA
201012134795957;INCIDENTE GRAVE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;ITAITUBA;PA;BRASIL;FINALIZADA
201704251654028;ACIDENTE;POUSO EM LOCAL NÃO PREVISTO;OUTROS;ITAITUBA;PA;BRASIL;ATIVA
201802281324021;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ITAITUBA;PA;BRASIL;ATIVA
201009151256020;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ITAITUBA;PA;BRASIL;FINALIZADA
201806271416247;ACIDENTE;OUTROS;OUTROS;ITAITUBA;PA;BRASIL;FINALIZADA
201310297142916;ACIDENTE;INDETERMINADO;INDETERMINADO;ITAITUBA;PA;BRASIL;FINALIZADA
201812101807262;ACIDENTE;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;ITAITUBA;PA;BRASIL;ATIVA
201806292058209;ACIDENTE;POUSO EM LOCAL NÃO PREVISTO;OUTROS;ITAITUBA;PA;BRASIL;FINALIZADA
201401125551400;ACIDENTE;OUTROS;OUTROS;ITAITUBA;PA;BRASIL;FINALIZADA
200903167948242;INCIDENTE GRAVE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;ITAITUBA;PA;BRASIL;FINALIZADA
201710232319398;ACIDENTE;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;ITAITUBA;PA;BRASIL;FINALIZADA
200903309515167;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ITAITUBA;PA;BRASIL;FINALIZADA
201806301611595;ACIDENTE;INDETERMINADO;INDETERMINADO;ITAITUBA;PA;BRASIL;FINALIZADA
201702072159364;ACIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ITAITUBA;PA;BRASIL;FINALIZADA
201805211451312;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ITAITUBA;PA;BRASIL;FINALIZADA
201803011733488;ACIDENTE;COLISÃO COM FAUNA;COLISÃO COM FAUNA;ITAITUBA;PA;BRASIL;FINALIZADA
201710140140538;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ITAITUBA;PA;BRASIL;FINALIZADA
201404309437654;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ITAITUBA;PA;BRASIL;FINALIZADA
201612100452057;ACIDENTE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;ITAITUBA;PA;BRASIL;FINALIZADA
201507147569343;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ITAITUBA;PA;BRASIL;FINALIZADA
201406075789413;ACIDENTE;FOGO NO SOLO;FOGO/FUMAÇA (SEM IMPACTO);ITAITUBA;PA;BRASIL;FINALIZADA
201803011735367;ACIDENTE;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;ITAITUBA;PA;BRASIL;FINALIZADA
201711252128326;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ITAITUBA;PA;BRASIL;ATIVA
201109269529885;ACIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;ITAITUBA;PA;BRASIL;ATIVA
201810141850012;INCIDENTE GRAVE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;EXTREMOZ;RN;BRASIL;FINALIZADA
201002038111142;INCIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CAMBÉ;PR;BRASIL;FINALIZADA
201009118563788;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;CAMBÉ;PR;BRASIL;FINALIZADA
201706262049538;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;CAMBÉ;PR;BRASIL;FINALIZADA
201310238491492;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;DOURADOS;MS;BRASIL;FINALIZADA
201406211637528;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;DOURADOS;MS;BRASIL;FINALIZADA
201207203692167;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;DOURADOS;MS;BRASIL;FINALIZADA
201506262378861;ACIDENTE;OUTROS;OUTROS;CAUCAIA;CE;BRASIL;FINALIZADA
201507104967989;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAUCAIA;CE;BRASIL;FINALIZADA
201712071229269;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ELDORADO;MS;BRASIL;ATIVA
201803231952134;INCIDENTE GRAVE;POUSO EM LOCAL NÃO PREVISTO;OUTROS;JACAREACANGA;PA;BRASIL;FINALIZADA
200910285879115;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;JACAREACANGA;PA;BRASIL;FINALIZADA
201403183887604;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;JACAREACANGA;PA;BRASIL;FINALIZADA
201509226265871;ACIDENTE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;JACAREACANGA;PA;BRASIL;FINALIZADA
201902241822557;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;JACAREACANGA;PA;BRASIL;ATIVA
201104207199132;INCIDENTE GRAVE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;JACAREACANGA;PA;BRASIL;ATIVA
201210027731811;INCIDENTE GRAVE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ARTUR NOGUEIRA;SP;BRASIL;ATIVA
201409152614924;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;BOA VISTA DO TUPIM;BA;BRASIL;FINALIZADA
201901152158293;ACIDENTE;INDETERMINADO;INDETERMINADO;CAMPINAS DO SUL;RS;BRASIL;ATIVA
201811161433041;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PARATY;RJ;BRASIL;FINALIZADA
201701261417337;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;PARATY;RJ;BRASIL;FINALIZADA
201311107448209;ACIDENTE;VOO CONTROLADO CONTRA O TERRENO;VOO CONTROLADO CONTRA O TERRENO;PARATY;RJ;BRASIL;ATIVA
201101308909677;ACIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;PARATY;RJ;BRASIL;FINALIZADA
201602261542222;ACIDENTE;VOO CONTROLADO CONTRA O TERRENO;VOO CONTROLADO CONTRA O TERRENO;PARATY;RJ;BRASIL;FINALIZADA
201807031721284;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PARATY;RJ;BRASIL;FINALIZADA
201104204508289;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;PARATY;RJ;BRASIL;FINALIZADA
201412159287090;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO GABRIEL DA CACHOEIRA;AM;BRASIL;FINALIZADA
200910076696853;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO GABRIEL DA CACHOEIRA;AM;BRASIL;ATIVA
201201284013238;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CAMPOS LINDOS;TO;BRASIL;FINALIZADA
201304253918208;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;FIGUEIRÃO;MS;BRASIL;FINALIZADA
201207077845543;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;GENERAL CARNEIRO;MT;BRASIL;FINALIZADA
201812181441561;ACIDENTE;FALHA OU MAU FUNCIONAMENTO DO MOTOR;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SÃO PAULO DE OLIVENÇA;AM;BRASIL;ATIVA
201808071714279;ACIDENTE;COM PESSOAL EM VOO;OUTROS;CHORÓ;CE;BRASIL;ATIVA
201606161818037;ACIDENTE;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;CABECEIRAS;GO;BRASIL;FINALIZADA
201210187239198;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;CAMPINA GRANDE DO SUL;PR;BRASIL;FINALIZADA
201410273976258;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAMPINA GRANDE DO SUL;PR;BRASIL;FINALIZADA
201504057082858;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;CAMPINA GRANDE DO SUL;PR;BRASIL;FINALIZADA
201601261646338;ACIDENTE;COMBUSTÍVEL;COMBUSTÍVEL;ASSIS;SP;BRASIL;ATIVA
201211235405415;ACIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPINA GRANDE;PB;BRASIL;FINALIZADA
201209013597618;INCIDENTE;OUTROS;OUTROS;CAMPINA GRANDE;PB;BRASIL;FINALIZADA
201408257095840;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPINA GRANDE;PB;BRASIL;FINALIZADA
201301255691973;ACIDENTE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;CAMPINA GRANDE;PB;BRASIL;FINALIZADA
201404067692465;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CAMPO BONITO;PR;BRASIL;FINALIZADA
201612270627072;ACIDENTE;INDETERMINADO;INDETERMINADO;TABATINGA;AM;BRASIL;FINALIZADA
201310115628244;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TABATINGA;AM;BRASIL;FINALIZADA
201108076414813;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;TABATINGA;AM;BRASIL;FINALIZADA
201405161107416;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TABATINGA;AM;BRASIL;FINALIZADA
201406081158856;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TABATINGA;AM;BRASIL;FINALIZADA
201503114351924;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;TABATINGA;AM;BRASIL;FINALIZADA
201711221258422;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;TABATINGA;AM;BRASIL;FINALIZADA
201410018941821;ACIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;BOQUIRA;BA;BRASIL;FINALIZADA
200906299250952;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CACHOEIRA ALTA;GO;BRASIL;FINALIZADA
201012151657272;ACIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CRATEÚS;CE;BRASIL;FINALIZADA
200911284977912;ACIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;TAPAUÁ;AM;BRASIL;FINALIZADA
201305112104032;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;CARUARU;PE;BRASIL;FINALIZADA
201007264558261;INCIDENTE;OUTROS;OUTROS;CARUARU;PE;BRASIL;FINALIZADA
201612061638387;INCIDENTE GRAVE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CARUARU;PE;BRASIL;FINALIZADA
201108211854849;INCIDENTE GRAVE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;CARUARU;PE;BRASIL;FINALIZADA
201106049601172;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;CARUARU;PE;BRASIL;FINALIZADA
201204045632749;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;CARUARU;PE;BRASIL;FINALIZADA
201303107670923;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;CARUARU;PE;BRASIL;FINALIZADA
201102116539251;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CARUARU;PE;BRASIL;FINALIZADA
201402016358980;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ATIBAIA;SP;BRASIL;FINALIZADA
201111243084806;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ATIBAIA;SP;BRASIL;FINALIZADA
201306019152789;INCIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;ATIBAIA;SP;BRASIL;FINALIZADA
201410283178766;INCIDENTE GRAVE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ATIBAIA;SP;BRASIL;FINALIZADA
201403027128802;ACIDENTE;PANE SECA;COMBUSTÍVEL;ATIBAIA;SP;BRASIL;FINALIZADA
201901082153166;INCIDENTE GRAVE;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;ATIBAIA;SP;BRASIL;FINALIZADA
201103276065546;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ATIBAIA;SP;BRASIL;FINALIZADA
201107305154208;ACIDENTE;OUTROS;OUTROS;ATIBAIA;SP;BRASIL;FINALIZADA
201312079453391;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ATIBAIA;SP;BRASIL;FINALIZADA
201412209551481;ACIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;ATIBAIA;SP;BRASIL;FINALIZADA
201703271447097;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ATIBAIA;SP;BRASIL;FINALIZADA
200907149647433;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;ATIBAIA;SP;BRASIL;FINALIZADA
201208167776945;ACIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;ATIBAIA;SP;BRASIL;ATIVA
201208174514053;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ATIBAIA;SP;BRASIL;FINALIZADA
201710171600511;ACIDENTE;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;ATIBAIA;SP;BRASIL;ATIVA
201302236284046;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ATIBAIA;SP;BRASIL;FINALIZADA
201412164626984;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ATIBAIA;SP;BRASIL;ATIVA
201809241817288;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ATIBAIA;SP;BRASIL;ATIVA
200912048922339;INCIDENTE;OUTROS;OUTROS;QUISSAMÃ;RJ;BRASIL;FINALIZADA
201806191643484;INCIDENTE;TURBULÊNCIA;TURBULÊNCIA;CHAPADÃO DO LAGEADO;SC;BRASIL;FINALIZADA
201305308066449;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;RESENDE;RJ;BRASIL;FINALIZADA
201004277127966;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;RESENDE;RJ;BRASIL;FINALIZADA
201306266731281;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;RESENDE;RJ;BRASIL;FINALIZADA
201301304594582;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;RESENDE;RJ;BRASIL;ATIVA
201203235315408;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;CHAPECÓ;SC;BRASIL;FINALIZADA
201209074788887;ACIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;GUIRATINGA;MT;BRASIL;FINALIZADA
201511063727948;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;TEFÉ;AM;BRASIL;ATIVA
201403202823009;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;TEFÉ;AM;BRASIL;FINALIZADA
201406035147217;INCIDENTE;DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TEFÉ;AM;BRASIL;FINALIZADA
201501022494454;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TEFÉ;AM;BRASIL;FINALIZADA
201210037738181;INCIDENTE GRAVE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;TEFÉ;AM;BRASIL;FINALIZADA
201208054450541;ACIDENTE;PANE SECA;COMBUSTÍVEL;TEFÉ;AM;BRASIL;FINALIZADA
201307034035890;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;TEFÉ;AM;BRASIL;FINALIZADA
201707111644049;INCIDENTE;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TEFÉ;AM;BRASIL;FINALIZADA
201303025961695;ACIDENTE;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;TEFÉ;AM;BRASIL;FINALIZADA
201306141338332;ACIDENTE;DESORIENTAÇÃO ESPACIAL;MÉDICO;TEFÉ;AM;BRASIL;FINALIZADA
201011131248621;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;CAMPO LARGO;PR;BRASIL;FINALIZADA
201010197521320;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;CAMPO LARGO;PR;BRASIL;FINALIZADA
201903071907331;INCIDENTE;COLISÃO COM FAUNA;COLISÃO COM FAUNA;CAMPO LARGO;PR;BRASIL;FINALIZADA
201206162810387;ACIDENTE;INDETERMINADO;INDETERMINADO;AURIFLAMA;SP;BRASIL;ATIVA
201503109156071;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MARABÁ;PA;BRASIL;FINALIZADA
201302261705068;INCIDENTE;OUTROS;OUTROS;MARABÁ;PA;BRASIL;FINALIZADA
201502052015357;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MARABÁ;PA;BRASIL;FINALIZADA
201309232876428;INCIDENTE;OUTROS;OUTROS;MARABÁ;PA;BRASIL;FINALIZADA
201410245098359;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MARABÁ;PA;BRASIL;FINALIZADA
201608081440118;INCIDENTE;OUTROS;OUTROS;MARABÁ;PA;BRASIL;FINALIZADA
201106225071111;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;MARABÁ;PA;BRASIL;FINALIZADA
201405038455814;INCIDENTE GRAVE;POUSO ANTES DA PISTA;POUSO AQUÉM/ALÉM DA PISTA;MARABÁ;PA;BRASIL;FINALIZADA
201310193120040;INCIDENTE;OUTROS;OUTROS;MARABÁ;PA;BRASIL;FINALIZADA
201201113342108;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MARABÁ;PA;BRASIL;FINALIZADA
201902071855398;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MARABÁ;PA;BRASIL;FINALIZADA
201507011024800;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;MARABÁ;PA;BRASIL;FINALIZADA
200903115689519;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;MARABÁ;PA;BRASIL;FINALIZADA
201211017245518;INCIDENTE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;MARABÁ;PA;BRASIL;FINALIZADA
201005117819395;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;MARABÁ;PA;BRASIL;FINALIZADA
201307038929817;INCIDENTE;OUTROS;OUTROS;MARABÁ;PA;BRASIL;FINALIZADA
201409177386710;INCIDENTE;FALHA DO MOTOR NO SOLO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;MARABÁ;PA;BRASIL;FINALIZADA
200906272247732;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;MARABÁ;PA;BRASIL;FINALIZADA
201409154986176;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MARABÁ;PA;BRASIL;FINALIZADA
201606091338351;INCIDENTE GRAVE;VAZAMENTO DE OUTROS FLUIDOS;OUTROS;MARABÁ;PA;BRASIL;FINALIZADA
201307317706540;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MARABÁ;PA;BRASIL;FINALIZADA
201407189427975;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MARABÁ;PA;BRASIL;FINALIZADA
201201209549519;ACIDENTE;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;CACHOEIRA DOURADA;GO;BRASIL;FINALIZADA
201606061509332;INCIDENTE GRAVE;PERDA DE COMPONENTE EM VOO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPO MAGRO;PR;BRASIL;FINALIZADA
201702062022147;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CAÇU;GO;BRASIL;FINALIZADA
201211051639240;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;MACEIÓ;AL;BRASIL;FINALIZADA
201811011200335;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MACEIÓ;AL;BRASIL;FINALIZADA
201104225912150;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;MACEIÓ;AL;BRASIL;FINALIZADA
201812231049075;INCIDENTE GRAVE;FUMAÇA NA CABINE;FOGO/FUMAÇA (SEM IMPACTO);MACEIÓ;AL;BRASIL;ATIVA
201703021345125;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;MACEIÓ;AL;BRASIL;FINALIZADA
201005182934522;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;MACEIÓ;AL;BRASIL;FINALIZADA
201409028954688;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MACEIÓ;AL;BRASIL;FINALIZADA
